Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Care instructions (product.metafields.shopify.care-instructions),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Headwear features (product.metafields.shopify.headwear-features),Neckline (product.metafields.shopify.neckline),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Swimwear features (product.metafields.shopify.swimwear-features),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
mary-ann-bottom,,,,,,,,Color,Black,,Size,M,,,,,MARY-ANN-BOTTOM-BLACK-M,0.0,shopify,1,deny,manual,70.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b7f12edee63a440c.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/da1c03596e261604.jpg,g,,,
mary-ann-bottom,,,,,,,,Color,Black,,Size,L,,,,,MARY-ANN-BOTTOM-BLACK-L,0.0,shopify,3,deny,manual,70.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/8969ef9fb121316f.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/da1c03596e261604.jpg,g,,,
mary-ann-bottom,,,,,,,,Color,White,,Size,S,,,,,MARY-ANN-BOTTOM-WHITE-S,0.0,shopify,3,deny,manual,70.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b18a73f3f3f5fd02.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/753f2f71b2b16d04.jpg,g,,,
mary-ann-bottom,,,,,,,,Color,White,,Size,M,,,,,MARY-ANN-BOTTOM-WHITE-M,0.0,shopify,4,deny,manual,70.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/19cd3058acd485c5.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/753f2f71b2b16d04.jpg,g,,,
mary-ann-bottom,,,,,,,,Color,Yellow,,Size,S,,,,,MARY-ANN-BOTTOM-YELLOW-S,0.0,shopify,4,deny,manual,70.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/7aecc3a828841111.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5aeecbb19247d1e4.jpg,g,,,
mary-ann-bottom,,,,,,,,Color,Yellow,,Size,M,,,,,MARY-ANN-BOTTOM-YELLOW-M,0.0,shopify,3,deny,manual,70.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/753f2f71b2b16d04.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5aeecbb19247d1e4.jpg,g,,,
mary-ann-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/0fcb5d20e8d75132.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mary-ann-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c6835b540fb12c03.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mary-ann-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5ee7d274ca84bb31.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mary-ann-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5aeecbb19247d1e4.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mary-ann-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/50970500af9b5af7.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mary-ann-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/2a7501b3047c5d14.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mary-ann-top-1,Mary Ann - TOP,"<p>The Mary Ann Top — sold separately. Offered in Black, White and Yellow. Materials: See product label. True to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Color,Black,,Size,S,,,,,MARY-ANN-TOP-BLACK-S,0.0,shopify,2,deny,manual,140.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/da1c03596e261604.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/da1c03596e261604.jpg,g,,,draft
mary-ann-top-1,,,,,,,,Color,Black,,Size,M,,,,,MARY-ANN-TOP-BLACK-M,0.0,shopify,2,deny,manual,140.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/e2fd07828fb564ec.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/da1c03596e261604.jpg,g,,,
mary-ann-top-1,,,,,,,,Color,Black,,Size,L,,,,,MARY-ANN-TOP-BLACK-L,0.0,shopify,2,deny,manual,140.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/8969ef9fb121316f.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/da1c03596e261604.jpg,g,,,
mary-ann-top-1,,,,,,,,Color,White,,Size,S,,,,,MARY-ANN-TOP-WHITE-S,0.0,shopify,3,deny,manual,140.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/447d99e50cb3dd45.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/753f2f71b2b16d04.jpg,g,,,
mary-ann-top-1,,,,,,,,Color,White,,Size,M,,,,,MARY-ANN-TOP-WHITE-M,0.0,shopify,3,deny,manual,140.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/753f2f71b2b16d04.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/753f2f71b2b16d04.jpg,g,,,
mary-ann-top-1,,,,,,,,Color,Yellow,,Size,S,,,,,MARY-ANN-TOP-YELLOW-S,0.0,shopify,4,deny,manual,140.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/0fcb5d20e8d75132.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5aeecbb19247d1e4.jpg,g,,,
mary-ann-top-1,,,,,,,,Color,Yellow,,Size,M,,,,,MARY-ANN-TOP-YELLOW-M,0.0,shopify,3,deny,manual,140.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c6835b540fb12c03.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5aeecbb19247d1e4.jpg,g,,,
mary-ann-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5ee7d274ca84bb31.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mary-ann-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5aeecbb19247d1e4.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mary-ann-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/50970500af9b5af7.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mary-ann-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b615cda2fa5ace87.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
missy-swimsuit,Missy - Swimsuit,<p>The Missy swimsuit — a limited-edition one-piece in premium Italian lycra. True to size. Made in Europe with premium Italian Lycra.</p>,Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Swimwear,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,MISSY-SWIMSUIT-S,0.0,shopify,5,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/9e13a396c7eacfab.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/9e13a396c7eacfab.jpg,g,,,draft
missy-swimsuit,,,,,,,,Size,M,,,,,,,,MISSY-SWIMSUIT-M,0.0,shopify,10,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/0155b6c2c272416c.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/9e13a396c7eacfab.jpg,g,,,
missy-swimsuit,,,,,,,,Size,L,,,,,,,,MISSY-SWIMSUIT-L,0.0,shopify,1,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/6a8b77203d4cc95a.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/9e13a396c7eacfab.jpg,g,,,
missy-swimsuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/fb46aae8fc881a26.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
missy-swimsuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/0fbb7d40129981b2.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
missy-swimsuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/247c7f81ad0617f0.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
missy-swimsuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/a413ac5e691157f7.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
missy-swimsuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/cd4b2eee1348b8ed.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
missy-swimsuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/b3175e67fd8fa7b9.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
missy-swimsuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/748762688c2ebcb3.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
missy-swimsuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/aa456cbf4512aac1.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
missy-swimsuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5f8772432661f731.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
missy-swimsuit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/f6899fd0afb3f7c8.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ornela,Ornela,"<p>The Ornela swimsuit in orange. Made from premium Italian stretch fabric to move with you. Perfect for beach and holiday. Available in sizes S, M and L. True to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Swimwear,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,ORNELA-ORANGE-OS,0.0,shopify,2,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/07abee51d7000256.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/07abee51d7000256.jpg,g,,,draft
ornela,,,,,,,,Size,M,,,,,,,,,0.0,shopify,3,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c52c13f40c2e5940.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/07abee51d7000256.jpg,g,,,
ornela,,,,,,,,Size,L,,,,,,,,,0.0,shopify,1,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4284db88674f0380.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/07abee51d7000256.jpg,g,,,
ornela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/924960cb07e037a3.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ornela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/8f762c815853f76d.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ornela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/1ad5f128c67e6959.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ornela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/f2e89badfefdc61a.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ornela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/197df661866cb16f.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
river-top,River (Top),"<p>The River sequins bikini top in black/white. Sold separately from the River bottom. Color: Black/White. Materials: Sequins. True to size. Premium Italian lycra, made in Europe. A luxury piece, true to size.</p>",Pecan Moon,Apparel & Accessories > Clothing > Swimwear,Swimwear,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,RIVER-TOP-BLACK-S,0.0,shopify,0,deny,manual,140.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5b8972e19656f09e.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5b8972e19656f09e.jpg,g,,,draft
river-top,,,,,,,,Size,M,,,,,,,,RIVER-TOP-BLACK-M,0.0,shopify,10,deny,manual,140.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/9dca66eaae099b06.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5b8972e19656f09e.jpg,g,,,
river-top,,,,,,,,Size,L,,,,,,,,RIVER-TOP-BLACK-L,0.0,shopify,3,deny,manual,140.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/226949f00051e67f.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5b8972e19656f09e.jpg,g,,,
river-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/6df3ea35df8ca3ca.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
river-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4cd8f47fa90dcaac.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
river-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/196abac10d1b8994.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
river-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/28034c4fd44cf8fc.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
river-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/55160c16ac5a8ac6.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
river-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/47ef1bc7b6e75596.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
river-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/ad1d21f2e53c6cf0.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
river-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/13a7cebba3d5adb0.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandra-pants,Sandra Pants,"<p>The Sandra Pants in black / brown / white. Designed for an easy, flattering fit. Available in sizes M/L and S/M.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Color,Black,,Size,M/L,,,,,SANDRA-PANTS-BLACK-ML,0.0,shopify,1,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/27054fac6635c0ae.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/27054fac6635c0ae.jpg,g,,,draft
sandra-pants,,,,,,,,Color,Brown,,Size,S/M,,,,,SANDRA-PANTS-BROWN-SM,0.0,shopify,4,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/1f9b8f41d76aee14.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/eaeec453e59a7292.jpg,g,,,
sandra-pants,,,,,,,,Color,Brown,,Size,M/L,,,,,SANDRA-PANTS-BROWN-ML,0.0,shopify,3,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/0ae032b49716a47a.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/eaeec453e59a7292.jpg,g,,,
sandra-pants,,,,,,,,Color,White,,Size,S/M,,,,,SANDRA-PANTS-WHITE-SM,0.0,shopify,2,deny,manual,195.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/d65f014850c7180c.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/bacc212a8fdf759d.jpg,g,,,
sandra-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/de9fa67c21482aeb.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandra-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/cbc6e08ef4cac93f.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandra-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/3f435920f55db813.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandra-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/eaeec453e59a7292.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandra-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/35f56a33f10d5112.jpg,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandra-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/901eb90b6166c908.jpg,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandra-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5d431d8346dfa34c.jpg,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandra-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/bacc212a8fdf759d.jpg,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandra-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/8056ff35428807f7.jpg,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandra-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c54a4e332540b886.jpg,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sandra-pants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/c1419723763a6ada.jpg,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sarah-top,Sarah (Top),"<p>The Sarah top, designed to pair with the matching Sarah bottom (sold separately).</p>",Pecan Moon,Apparel & Accessories > Clothing,Top,"Swimwear & Resortwear, drop-2-launch",false,Size,S,,,,,,,,SARAH-TOP-S,0.0,shopify,1,deny,manual,160.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/8d2cabb46f825b1a.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/8d2cabb46f825b1a.jpg,g,,,draft
sarah-top,,,,,,,,Size,M,,,,,,,,SARAH-TOP-M,0.0,shopify,2,deny,manual,160.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/3a105d0383c6efe5.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/8d2cabb46f825b1a.jpg,g,,,
sarah-top,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/23b86d733761ce31.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selena-top-1,Selena - Top,"<p>The Selena bottom in a tiger-print viscose, the matching piece to the Selena top (sold separately). Material: 100% viscose, tiger print.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Size,One Size,,,,,,,,SELENA-TOP-TIGER-OS,0.0,shopify,7,deny,manual,140.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/01e7c60d4e522c6c.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/01e7c60d4e522c6c.jpg,g,,,draft
selena-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/973adc8585343d54.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
selena-top-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/66f126e9f03b2eeb.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shiloh-bottom,Shiloh (Bottom),"<p>The Shiloh bottoms in yellow / pink. Designed for an easy, flattering fit. Available in sizes M and L.</p>",Pecan Moon,Apparel & Accessories > Clothing > Pants,Bottoms,"Swimwear & Resortwear, drop-2-launch",false,Color,Yellow,,Size,M,,,,,SHILOH-BOTTOM-YELLOW-M,0.0,shopify,3,deny,manual,70.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/01fab836d32258d3.jpg,1,,false,,,,adults,,,,,,,,,,,,,,,female,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/01fab836d32258d3.jpg,g,,,draft
shiloh-bottom,,,,,,,,Color,Yellow,,Size,L,,,,,SHILOH-BOTTOM-YELLOW-L,0.0,shopify,2,deny,manual,70.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/64f32aad1384ee47.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/01fab836d32258d3.jpg,g,,,
shiloh-bottom,,,,,,,,Color,Pink,,Size,M,,,,,SHILOH-BOTTOM-PINK-M,0.0,shopify,1,deny,manual,70.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/5bb3234f6de7933d.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/01fab836d32258d3.jpg,g,,,
shiloh-bottom,,,,,,,,Color,Pink,,Size,L,,,,,SHILOH-BOTTOM-PINK-L,0.0,shopify,5,deny,manual,70.00,,true,true,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/e8ef4c56b0dee22d.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/01fab836d32258d3.jpg,g,,,
shiloh-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/997c5ba0684fa891.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shiloh-bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.zappstudios.us/_tmp/pecan-drop2-sq/4197f36adaaed51d.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
